time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.1600000000000015,-0.142502337938,0.80279306423,15.0839838076,0.0648825740322,6.25226827507,0.0,0.000466177837378,1.04207639374,4.49321337721,-0.0127975513195,-0.033140899505,0.0,456.13170688860623,456.3749528462463,457.2381169625844,456.24361954930157
2.2200000000000015,-0.141854949149,0.866577763701,15.3557144119,0.0637706846753,6.2507684222,0.0,0.0212720239107,1.08396005205,4.56418205397,-0.0336067644546,-0.0123239829244,0.0,445.4255472437319,447.1247246681803,449.91524351823483,448.22710818654474
2.2800000000000016,-0.13996069616,0.932793402198,15.6308742276,0.0614649899255,6.25031449834,0.0,0.0419193146791,1.1230012576,4.60764227375,-0.0504256145554,0.000567119992739,0.0,438.7152694261385,439.78455284290766,440.60798448532523,439.2143278992714
2.3400000000000016,-0.136807533494,1.00132631414,15.9090586048,0.0583315643806,6.2500886129,0.0,0.0631865792257,1.1611036004,4.66495283022,-0.0560856043519,-0.0142614368579,0.0,445.4553016280976,444.2409717944282,444.03356926904274,443.56716394573726
2.4000000000000017,-0.132267208426,1.07225988106,16.1937878594,0.0554435668101,6.24897386544,0.0,0.0882431566785,1.20294966127,4.82536889735,-0.035697321404,-0.0290318243926,0.0,477.17420387732784,476.0452575991829,474.9883946104574,476.5482030042661
2.4600000000000017,-0.126253928701,1.14554576135,16.4864306349,0.0531594578769,6.24691368102,0.0,0.112376394503,1.23964576892,4.92894933322,-0.0432899684694,-0.047913942616,0.0,461.86948351794945,460.3771739403831,460.1823031470808,459.5801641846718
2.520000000000002,-0.118690187509,1.22105993377,16.7867851332,0.0507349601307,6.24382212622,0.0,0.140050231502,1.27716516539,5.08219464566,-0.0351927468742,-0.0599551986745,0.0,477.7464579618541,476.82580373744264,474.941640307354,475.561602161439
2.580000000000002,-0.109476172691,1.29866841011,17.0943050227,0.049392769404,6.24075763115,0.0,0.167396909078,1.30958384841,5.16807253383,-0.00455095629248,-0.0375159261028,0.0,456.5631041639593,458.3484314382253,456.10188506726104,458.5427656763416
2.640000000000002,-0.0986619477518,1.37808456532,17.4046837494,0.0491741041181,6.23842162375,0.0,0.193278556352,1.3375842374,5.17782365073,-0.0018902404524,-0.0419301462256,0.0,435.28146338505337,434.9110488794242,433.32387203927004,433.54759051583864
2.700000000000002,-0.0863100731897,1.4591117653,17.7143621731,0.0492678041464,6.23560258443,0.0,0.218674816473,1.36331669836,5.14492056562,0.00769958309122,-0.059727126337,0.0,421.7556494080917,420.213894861803,419.380346182081,420.21260110034416
2.760000000000002,-0.0721998902926,1.54187347289,18.0258944529,0.0502484522791,6.23271150794,0.0,0.251964016858,1.3954504717,5.23902165908,0.0296262198129,-0.0316674035822,0.0,459.03053120742186,461.2506148185663,460.21590080625845,461.94833897992737
2.820000000000002,-0.0561545847956,1.62647008673,18.3407888326,0.0517944732836,6.2304627885,0.0,0.283057412635,1.42457269338,5.25733367871,0.0166456230273,-0.052829598461,0.0,438.9961682405917,437.23556632139463,438.224482377689,437.14411188551395
2.880000000000002,-0.0381106016285,1.71292295441,18.6584205502,0.0524843687376,6.22707348324,0.0,0.318709646484,1.45724410466,5.33000843848,-0.00155789397245,-0.0650464822417,0.0,455.3138282446377,454.3330790541001,456.4328554982089,454.97743111249014
2.940000000000002,-0.0177375891869,1.80145357263,18.9825127364,0.0521964362208,6.22287427341,0.0,0.360787072057,1.49370480679,5.47234459227,-0.0122304074135,-0.0823591083622,0.0,477.5533274958689,476.22723933419417,477.59006045808485,476.7753170634935
3.000000000000002,0.00511739765527,1.89204203508,19.3128729762,0.0518736107636,6.21764671099,0.0,0.401516564966,1.52582712525,5.53929286678,0.00565445319608,-0.098944631521,0.0,456.5123338817444,455.1805380549609,454.97374201210573,456.40373999053685
3.0600000000000023,0.0304250380558,1.98447565127,19.6457819116,0.0521621517899,6.21163807644,0.0,0.442601165901,1.55530060037,5.55752127384,0.00306205161317,-0.102655224148,0.0,441.44739173280334,441.13230412803097,441.3824083798228,441.16828286451374
3.1200000000000023,0.0586341315645,2.07891316667,19.9842492979,0.0525431450515,6.20527904196,0.0,0.498338189088,1.59258769106,5.72381449455,0.0122260231786,-0.11364075113,0.0,486.56289671581317,485.730780729397,486.56320747777073,487.2487950479646
